Unnamed: 0,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
801,S1,A1,4,O19,18,14,S1,A1,4,O19,18,14,92.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,11.0,0.0,3.0,0.0,0.0,0.0,90.0,10719.0,0.9782608695652174,0,0.0,89,1,0,0,0,0,0,,,,0,0,0.0,0,92.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,90.0,11461.0,0.9782608695652174,0,0.0,89,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,92,4.009439458181087e-07,0,,0.0,0.0,,,,,,,,,,,
802,S1,A1,4,O20,19,14,S1,A1,4,O20,19,14,61.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6153.0,0.8852459016393442,15,27.8,39,0,0,0,0,15,240,,0.0,6.7,14,13,0.928571,1,61.0,13.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,48.0,5843.0,0.7868852459016393,0,0.0,48,0,0,0,0,0,0,,,0,0,0.0,0,,1.0,16.0,0.0625,,,,0.0,1.0,0.0,4.3575047083094696e-08,0.0,0.0,1.0,1.0,0,0,0,,61,2.658432684228764e-07,0,0.0081967213114754,0.0,0.0,,,,,,,,,,,
803,S1,A1,4,O7,6,14,S1,A1,4,O7,6,14,40.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,2.0,0.0,39.0,4371.0,0.975,0,0.0,39,0,0,0,0,0,0,,,,0,0,0.0,0,40.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,4861.0,1.0,0,0.0,40,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,40,1.743234547035255e-07,0,,0.0,0.0,,,,,,,,,,,
804,S1,A1,4,O8,7,14,S1,A1,4,O8,7,14,63.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,2.0,61.0,7254.0,0.9682539682539684,0,0.0,61,0,0,0,0,0,0,,,,0,0,0.0,0,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,7805.0,0.9682539682539684,0,0.0,61,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,63,2.745594411580527e-07,0,,0.0,0.0,,,,,,,,,,,
805,S1,A1,4,P19,18,15,S1,A1,4,P19,18,15,93.0,7.0,2.0,0.0,0.0,0.0,9.0,0.0,19.0,1.0,4.0,0.0,0.0,1.0,1.0,85.0,10228.0,0.913978494623656,15,17.6,67,3,0,0,2,13,469,94.7,2.2,4.7,14,9,0.642857,5,93.0,9.0,20.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,11402.0,0.956989247311828,15,16.9,74,0,2,13,0,0,494,1.9,3.1,15,11,0.733333,4,100.0,13.0,275.0,0.0472727272727272,12.0,12.0,1.0,1.0,25.0,0.04,3.112503363078193e-07,0.0,0.0,9.0,1.0,0,0,0,,93,4.053020321856968e-07,0,0.0483870967741935,0.0,0.0,,,,,,,,,,,
806,S1,A1,4,P20,19,15,S1,A1,4,P20,19,15,89.0,9.0,3.0,0.0,0.0,0.0,4.0,0.0,11.0,6.0,0.0,2.0,0.0,8.0,119.0,87.0,10225.0,0.9775280898876404,0,0.0,87,0,0,0,0,0,0,,,,0,0,0.0,0,89.0,8.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,88.0,11168.0,0.9887640449438202,0,0.0,88,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,89,3.878696867153443e-07,0,,0.0,0.0,,,,,,,,,,,
807,S1,A1,4,P7,6,15,S1,A1,4,P7,6,15,52.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,5998.0,0.9615384615384616,0,0.0,50,0,0,0,0,0,0,,,,0,0,0.0,0,52.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,6533.0,0.9807692307692308,0,0.0,51,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,52,2.266204911145832e-07,0,,0.0,0.0,,,,,,,,,,,
808,S1,A1,4,P8,7,15,S1,A1,4,P8,7,15,166.0,11.0,0.0,0.0,5.0,0.0,8.0,9.0,19.0,7.0,0.0,3.0,0.0,7.0,81.0,163.0,19437.0,0.9819277108433736,0,0.0,163,0,0,0,0,0,0,,,,0,0,0.0,0,166.0,19.0,1.0,0.0,0.0,16.0,15.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,202.0,162.0,20593.0,0.9759036144578314,3,1.9,159,0,0,3,0,0,69,0.0,0.0,3,2,0.666667,1,,0.0,23.0,0.0,,,,,,,4.7969169478028624e-08,0.0,0.0,1.0,1.0,0,0,0,,166,7.234423370196308e-07,0,0.003012048192771,0.0,0.0,,,,,,,,,,,
937,S1,A1,3,A17,16,0,S1,A1,3,A17,16,0,100.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,6.0,0.0,3.0,0.0,0.0,0.0,100.0,11791.0,1.0,2,2.0,98,0,0,0,2,0,44,100.0,0.0,0.0,2,1,0.5,1,100.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,85.0,10743.0,0.85,2,2.4,83,0,2,0,0,0,48,0.0,0.0,0,0,0.0,0,100.0,0.0,20.0,0.0,2.0,2.0,1.0,,,,3.84485709556718e-08,0.0,14.0,1.0,1.0,0,0,0,,100,4.358086367588138e-07,0,0.005,0.0,0.0,,,,,,,,,,,
938,S1,A1,3,A18,17,0,S1,A1,3,A18,17,0,58.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,1.0,39.0,56.0,6656.0,0.9655172413793104,0,0.0,56,0,0,0,0,0,0,,,,0,0,0.0,0,58.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,56.0,7230.0,0.9655172413793104,0,0.0,56,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,58,2.52769009320112e-07,0,,0.0,0.0,,,,,,,,,,,
939,S1,A1,3,A5,4,0,S1,A1,3,A5,4,0,55.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,2.0,54.0,6298.0,0.9818181818181818,0,0.0,52,2,0,0,0,0,0,,,,0,0,0.0,0,55.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,51.0,6561.0,0.9272727272727272,0,0.0,51,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,55,2.396947502173476e-07,0,,0.0,0.0,,,,,,,,,,,
940,S1,A1,3,A6,5,0,S1,A1,3,A6,5,0,145.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,2.0,111.0,13409.0,0.7655172413793103,0,0.0,111,0,0,0,0,0,0,,,,0,0,0.0,0,145.0,46.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,191.0,111.0,14048.0,0.7655172413793103,0,0.0,111,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,145,6.3192252330028e-07,0,,0.0,0.0,,,,,,,,,,,
941,S1,A1,3,B17,16,1,S1,A1,3,B17,16,1,60.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,44.0,60.0,7177.0,1.0,0,0.0,60,0,0,0,0,0,0,,,,0,0,0.0,0,60.0,4.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,7724.0,1.0,0,0.0,60,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,60,2.6148518205528826e-07,0,,0.0,0.0,,,,,,,,,,,
942,S1,A1,3,B18,17,1,S1,A1,3,B18,17,1,165.0,8.0,0.0,0.0,1.0,6.0,7.0,0.0,15.0,16.0,0.0,4.0,0.0,4.0,17.0,164.0,19402.0,0.993939393939394,2,1.2,162,0,0,0,2,0,52,100.0,0.0,0.0,2,0,0.0,2,165.0,24.0,1.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,114.0,163.0,20527.0,0.987878787878788,3,1.8,160,0,2,1,0,0,80,0.0,0.0,3,0,0.0,3,100.0,0.0,90.0,0.0,41.0,41.0,1.0,0.0,7.0,0.0,1.4940016142775328e-07,0.0,43.0,5.0,1.0,0,0,0,,165,7.190842506520427e-07,0,0.0151515151515151,0.0,0.0,,,,,,,,,,,
943,S1,A1,3,B5,4,1,S1,A1,3,B5,4,1,98.0,5.0,0.0,0.0,1.0,9.0,3.0,25.0,9.0,1.0,0.0,4.0,0.0,4.0,1.0,93.0,11045.0,0.9489795918367347,0,0.0,93,0,0,0,0,0,0,,,,0,0,0.0,0,98.0,31.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,132.0,92.0,11604.0,0.9387755102040816,0,0.0,92,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,98,4.270924640236375e-07,0,,0.0,0.0,,,,,,,,,,,
944,S1,A1,3,B6,5,1,S1,A1,3,B6,5,1,55.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,0.0,3.0,0.0,0.0,1.0,55.0,6296.0,1.0,1,1.8,54,0,0,0,0,1,14,,75.0,100.0,0,0,0.0,0,55.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,19.0,55.0,6914.0,1.0,0,0.0,55,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,1,1,1.0,55,2.396947502173476e-07,0,,0.0181818181818181,1.0,,,,,,,,,,,
945,S1,A1,3,C17,16,2,S1,A1,3,C17,16,2,112.0,5.0,3.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,13437.0,0.9910714285714286,0,0.0,111,0,0,0,0,0,0,,,,0,0,0.0,0,112.0,3.0,12.0,0.0,0.0,5.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,317.0,106.0,13215.0,0.9464285714285714,0,0.0,106,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,112,4.881056731698715e-07,0,,0.0,0.0,,,,,,,,,,,
946,S1,A1,3,C18,17,2,S1,A1,3,C18,17,2,252.0,14.0,0.0,0.0,6.0,0.0,24.0,0.0,25.0,8.0,0.0,10.0,0.0,12.0,3.0,237.0,28568.0,0.9404761904761904,97,40.9,140,0,0,0,27,70,2518,73.9,25.1,14.1,96,82,0.854167,14,252.0,10.0,2.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,78.0,245.0,31258.0,0.9722222222222222,88,35.9,157,0,27,61,0,0,2528,5.4,11.1,71,61,0.859155,10,83.5,17.0,664.0,0.0256024096385542,14.0,34.0,0.4117647058823529,0.0,57.0,0.0,9.073862745538544e-07,0.0,0.0,23.0,0.9583333333333334,13,13,13,1.0,252,1.098237764632211e-06,1,0.0456349206349206,0.0515873015873015,0.8666666666666667,,,,,,,,,,,
947,S1,A1,3,C5,4,2,S1,A1,3,C5,4,2,91.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,3.0,91.0,10797.0,1.0,0,0.0,91,0,0,0,0,0,0,,,,0,0,0.0,0,91.0,6.0,7.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,103.0,91.0,11015.0,1.0,0,0.0,91,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,91,3.965858594505205e-07,0,,0.0,0.0,,,,,,,,,,,
948,S1,A1,3,C6,5,2,S1,A1,3,C6,5,2,100.0,9.0,7.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,11614.0,0.99,0,0.0,99,0,0,0,0,0,0,,,,0,0,0.0,0,100.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,95.0,11995.0,0.95,0,0.0,95,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,100,4.358086367588138e-07,0,,0.0,0.0,,,,,,,,,,,
949,S1,A1,3,D17,16,3,S1,A1,3,D17,16,3,124.0,4.0,0.0,0.0,5.0,0.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,17.0,41.0,122.0,14738.0,0.9838709677419356,10,8.2,112,0,0,0,10,0,206,100.0,4.9,28.6,10,8,0.8,2,124.0,10.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,123.0,15794.0,0.9919354838709676,4,3.3,119,0,4,0,0,0,48,100.0,100.0,4,3,0.75,1,,0.0,23.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,4.5039754548072674e-08,0.0,13.0,1.0,0.3333333333333333,4,4,4,1.0,124,5.404027095809291e-07,1,0.0040322580645161,0.032258064516129,1.3333333333333333,,,,,,,,,,,
950,S1,A1,3,D18,17,3,S1,A1,3,D18,17,3,124.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,7.0,1.0,1.0,0.0,1.0,87.0,120.0,14158.0,0.967741935483871,0,0.0,120,0,0,0,0,0,0,,,,0,0,0.0,0,124.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,119.0,15259.0,0.9596774193548387,0,0.0,119,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,124,5.404027095809291e-07,0,,0.0,0.0,,,,,,,,,,,
951,S1,A1,3,D5,4,3,S1,A1,3,D5,4,3,133.0,7.0,0.0,0.0,13.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,228.0,132.0,15789.0,0.9924812030075189,0,0.0,132,0,0,0,0,0,0,,,,0,0,0.0,0,133.0,21.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1359.0,121.0,15074.0,0.9097744360902256,0,0.0,121,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,133,5.796254868892223e-07,0,,0.0,0.0,,,,,,,,,,,
952,S1,A1,3,D6,5,3,S1,A1,3,D6,5,3,114.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,39.0,4.0,5.0,0.0,0.0,2.0,2.0,107.0,12364.0,0.9385964912280702,0,0.0,107,0,0,0,0,0,0,,,,0,0,0.0,0,114.0,10.0,0.0,0.0,1.0,4.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,121.0,112.0,13994.0,0.9824561403508772,0,0.0,112,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,3,0.0,114,4.968218459050477e-07,0,,0.0,0.0,,,,,,,,,,,
953,S1,A1,3,E17,16,4,S1,A1,3,E17,16,4,105.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,100.0,11919.0,0.9523809523809524,6,6.0,94,0,0,0,0,6,180,100.0,14.3,6.1,6,5,0.833333,1,105.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,588.0,98.0,11767.0,0.9333333333333332,5,5.1,93,0,0,5,0,0,115,0.0,5.0,5,4,0.8,1,100.0,3.0,48.0,0.0625,5.0,5.0,1.0,0.0,2.0,0.0,9.300892402610129e-08,0.0,0.0,2.0,1.0,0,0,0,,105,4.5759906859675443e-07,0,0.0095238095238095,0.0,0.0,,,,,,,,,,,
954,S1,A1,3,E18,17,4,S1,A1,3,E18,17,4,93.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,1.0,0.0,93.0,10503.0,1.0,10,10.8,73,10,0,0,10,0,46,0.0,0.0,45.0,9,7,0.777778,2,93.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,91.0,10992.0,0.978494623655914,10,11.0,71,10,10,0,0,0,134,96.4,77.6,10,8,0.8,2,75.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.723681574553963e-08,0.0,0.0,2.0,0.5,0,0,9,0.0,93,4.053020321856968e-07,0,0.010752688172043,0.0,0.0,,,,,,,,,,,
955,S1,A1,3,E5,4,4,S1,A1,3,E5,4,4,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,43.0,85.0,10179.0,1.0,0,0.0,85,0,0,0,0,0,0,,,,0,0,0.0,0,85.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,67.0,85.0,10504.0,1.0,0,0.0,85,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,85,3.704373412449917e-07,0,,0.0,0.0,,,,,,,,,,,
956,S1,A1,3,E6,5,4,S1,A1,3,E6,5,4,50.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,2.0,0.0,3.0,50.0,50.0,5550.0,1.0,0,0.0,50,0,0,0,0,0,0,,,,0,0,0.0,0,50.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,131.0,49.0,5952.0,0.98,0,0.0,49,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,50,2.179043183794069e-07,0,,0.0,0.0,,,,,,,,,,,
957,S1,A1,3,F17,16,5,S1,A1,3,F17,16,5,66.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,7730.0,0.9848484848484848,1,1.5,64,0,0,0,1,0,29,,0.0,0.0,1,0,0.0,1,66.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208.0,64.0,8108.0,0.9696969696969696,1,1.6,63,0,1,0,0,0,24,0.0,5.3,1,0,0.0,1,,1.0,52.0,0.0192307692307692,,,,0.0,3.0,0.0,9.300892402610129e-08,0.0,0.0,2.0,1.0,0,0,0,,66,2.876337002608171e-07,0,0.0151515151515151,0.0,0.0,,,,,,,,,,,
958,S1,A1,3,F18,17,5,S1,A1,3,F18,17,5,138.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,6.0,0.0,1.0,0.0,0.0,0.0,137.0,16525.0,0.9927536231884058,2,1.5,135,0,0,0,1,1,31,100.0,0.0,5.0,1,0,0.0,1,138.0,17.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,17811.0,1.0,1,0.7,137,0,0,1,0,0,28,0.0,5.9,1,0,0.0,1,100.0,0.0,45.0,0.0,10.0,10.0,1.0,,,,4.613828514680616e-08,0.0,27.0,2.0,1.0,0,0,0,,138,6.01415918727163e-07,0,0.0072463768115942,0.0,0.0,,,,,,,,,,,
959,S1,A1,3,F5,4,5,S1,A1,3,F5,4,5,93.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,5.0,2.0,4.0,0.0,0.0,0.0,90.0,10334.0,0.967741935483871,10,11.1,76,4,0,0,8,2,161,100.0,3.3,9.2,10,6,0.6,4,93.0,11.0,4.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,90.0,11126.0,0.967741935483871,10,11.1,76,4,8,2,0,0,130,17.6,19.4,10,7,0.7,3,100.0,2.0,83.0,0.0240963855421686,2.0,2.0,1.0,0.0,2.0,0.0,1.852854943197136e-07,0.0,0.0,5.0,0.7142857142857143,1,1,1,1.0,93,4.053020321856968e-07,1,0.0268817204301075,0.010752688172043,0.2,,,,,,,,,,,
960,S1,A1,3,F6,5,5,S1,A1,3,F6,5,5,92.0,16.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,87.0,10192.0,0.9456521739130436,9,10.3,78,0,0,0,1,8,237,60.9,7.0,5.3,9,6,0.666667,3,92.0,18.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,87.0,10904.0,0.9456521739130436,9,10.3,78,0,1,8,0,0,240,9.6,4.2,8,6,0.75,2,60.9,0.0,72.0,0.0,9.0,13.0,0.6923076923076923,0.0,5.0,0.0,1.146133591345264e-07,0.0,10.0,3.0,0.6,1,1,1,1.0,92,4.009439458181087e-07,1,0.0163043478260869,0.0108695652173913,0.25,,,,,,,,,,,
961,S1,A1,3,G17,16,6,S1,A1,3,G17,16,6,122.0,13.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,8.0,0.0,0.0,0.0,0.0,2.0,120.0,14290.0,0.9836065573770492,0,0.0,120,0,0,0,0,0,0,,,,0,0,0.0,0,122.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,112.0,14281.0,0.918032786885246,0,0.0,112,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,122,5.316865368457528e-07,0,,0.0,0.0,,,,,,,,,,,
962,S1,A1,3,G18,17,6,S1,A1,3,G18,17,6,1044.0,49.0,6.0,0.0,20.0,1.0,17.0,45.0,153.0,51.0,28.0,26.0,0.0,60.0,86.0,971.0,116380.0,0.9300766283524904,599,61.7,341,31,0,0,332,267,14020,83.5,9.6,10.1,544,460,0.845588,84,1044.0,92.0,35.0,0.0,1.0,31.0,142.0,1.0,29.0,8.0,39.0,29.0,0.0,0.0,311.0,953.0,121799.0,0.9128352490421456,567,59.5,328,58,340,227,0,0,14799,9.3,9.4,500,429,0.858,71,81.2,86.0,3362.0,0.0255800118976799,86.0,118.0,0.7288135593220338,1.0,194.0,0.0051546391752577,5.549410407935295e-06,0.0,0.0,139.0,0.896774193548387,37,54,63,0.8571428571428571,1044,4.549842167762016e-06,7,0.0665708812260536,0.0517241379310344,0.6352941176470588,,,,,,,,,,,
963,S1,A1,3,G5,4,6,S1,A1,3,G5,4,6,57.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6134.0,0.9298245614035088,0,0.0,53,0,0,0,0,0,0,,,,0,0,0.0,0,57.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,53.0,6531.0,0.9298245614035088,0,0.0,53,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,57,2.4841092295252385e-07,0,,0.0,0.0,,,,,,,,,,,
964,S1,A1,3,G6,5,6,S1,A1,3,G6,5,6,110.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,3.0,0.0,25.0,7.0,108.0,12571.0,0.9818181818181818,0,0.0,108,0,0,0,0,0,0,,,,0,0,0.0,0,110.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,2.0,7.0,0.0,1.0,1089.0,101.0,12001.0,0.9181818181818182,0,0.0,99,2,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,110,4.793895004346951e-07,0,,0.0,0.0,,,,,,,,,,,
965,S1,A1,3,H17,16,7,S1,A1,3,H17,16,7,446.0,34.0,30.0,0.0,5.0,0.0,21.0,0.0,61.0,2.0,8.0,0.0,0.0,4.0,152.0,423.0,50502.0,0.9484304932735426,229,54.1,156,38,0,0,86,143,4817,96.0,6.9,5.0,204,166,0.813725,38,446.0,34.0,4.0,0.0,0.0,1.0,54.0,0.0,10.0,2.0,2.0,9.0,0.0,0.0,328.0,422.0,53776.0,0.9461883408071748,199,47.2,182,41,98,101,0,0,4727,3.9,10.9,188,162,0.861702,26,92.0,32.0,1369.0,0.0233747260774287,61.0,65.0,0.9384615384615383,0.0,69.0,0.0,2.067434586816409e-06,0.0,0.0,59.0,0.921875,13,13,17,0.7647058823529411,446,1.9437065199443093e-06,4,0.0661434977578475,0.0291479820627802,0.3333333333333333,,,,,,,,,,,
