Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna
S_10,A1,6,E23,22,4,S_10,A1,6,E23,22,4,196543.0,64607.0,3851.0,808.0,3587.0,1125.0,2783.0,19169.0,3093.0,1952.0,28596.0,11299.0,89.0,1477.0,141274.0,140789.0,14240360.0,0.7163267071327902,102645,72.9,33216,4928,0,0,49908,52737,1855089,97.0,98.2,97.9,84622,17812,0.210489,66810,196543.0,65183.0,4386.0,31.0,2988.0,1881.0,2677.0,5.0,5622.0,251.0,21352.0,16726.0,21.0,1738.0,181205.0,147996.0,16081773.0,0.7529955276962293,97764,66.1,45636,4596,45692,52072,0,0,1917228,96.6,98.0,97.7,69725,14885,0.213482,54840,259,1120,0.23125,13.0,22.0,0.5909090909090909,13.0,134.0,0.0970149253731343,1.5936017218960347e-06,0,0,64.0,0.0005260994656802,96238,112340,116242,0.9664320985530188,196543,0.0016009536566098,4030,0.0001628142442111,0.5715797560839104,1.6814596398796606,0,0,0,0,0,0,0
S_10,A1,6,E24,23,4,S_10,A1,6,E24,23,4,160389.0,54730.0,3731.0,608.0,2976.0,899.0,2101.0,9334.0,2529.0,1993.0,29574.0,9910.0,85.0,1153.0,90771.0,101547.0,10170867.0,0.6331294540149263,64436,63.5,32086,5025,0,0,31180,33256,1149102,96.9,98.1,97.7,52503,11825,0.225225,40678,160389.0,54368.0,3472.0,72.0,3073.0,1583.0,2197.0,4.0,3812.0,373.0,17605.0,17571.0,39.0,1648.0,192053.0,112588.0,11976403.0,0.7019683394746522,64438,57.2,43684,4466,30994,33444,0,0,1246007,96.6,97.8,97.5,45405,10360,0.228169,35045,310,1263,0.2454473475851148,15.0,34.0,0.4411764705882353,30.0,140.0,0.2142857142857142,1.6726959250048453e-06,0,0,68.0,0.0008980098516963,61585,71800,74407,0.9649629739137446,160389,0.0013064589226275,3322,0.000211984612411,0.4476616226798596,1.765038471938838,0,0,1,0,0,0,1
S_10,A1,6,F11,10,5,S_10,A1,6,F11,10,5,88451.0,29818.0,1226.0,475.0,846.0,346.0,1310.0,8578.0,1147.0,748.0,18962.0,3947.0,107.0,542.0,114240.0,57363.0,5677997.0,0.648528563837605,37516,65.4,16954,2893,0,0,18459,19057,614285,96.5,98.0,97.7,29724,6260,0.210604,23464,88451.0,30643.0,1558.0,6.0,936.0,881.0,1297.0,0.0,3035.0,123.0,7024.0,11753.0,8.0,962.0,71028.0,69052.0,7245312.0,0.7806808289335339,36334,52.6,29435,3283,17654,18680,0,0,606609,96.1,97.6,97.4,23479,4443,0.189233,19036,127,549,0.2313296903460837,3.0,11.0,0.2727272727272727,2.0,33.0,0.0606060606060606,9.549892671656384e-07,0,0,38.0,0.0008941176470588,35247,42169,46019,0.916338903496382,88451,0.0007204833134774,3020,0.0002148081988897,0.4767498388938508,1.797102066908161,0,0,0,0,0,0,0
S_10,A1,6,F12,11,5,S_10,A1,6,F12,11,5,359117.0,125085.0,5012.0,1672.0,3640.0,1830.0,5437.0,28735.0,5390.0,3875.0,60319.0,21001.0,452.0,2558.0,290123.0,247454.0,24754490.0,0.6890623390148615,168353,68.0,67497,11604,0,0,80009,88344,2845389,96.7,98.1,97.7,133851,33588,0.250936,100263,359117.0,125903.0,6484.0,23.0,3769.0,3516.0,5617.0,7.0,11188.0,493.0,34409.0,33990.0,14.0,3479.0,284038.0,283263.0,30186388.0,0.7887763597936048,145505,51.4,126242,11516,67707,77798,0,0,2554313,96.0,97.6,97.4,92974,20190,0.217157,72784,822,3168,0.2594696969696969,10.0,69.0,0.144927536231884,92.0,325.0,0.283076923076923,4.441359210679459e-06,0,0,196.0,0.0011326402653614,161641,193564,207011,0.9350420992121192,359117,0.0029252106373706,4857,0.0002728915645875,0.5389998245697085,1.9305433655150404,0,0,0,0,0,0,0
S_10,A1,6,F23,22,5,S_10,A1,6,F23,22,5,183198.0,62180.0,3628.0,787.0,3526.0,1041.0,2810.0,12399.0,3433.0,2593.0,22587.0,11148.0,52.0,1588.0,114008.0,134196.0,13630811.0,0.7325189139619428,96379,71.8,33444,4373,0,0,45016,51363,1655802,96.8,98.2,97.7,78464,18862,0.24039,59602,183198.0,61876.0,4724.0,24.0,2451.0,1824.0,2711.0,2.0,4479.0,339.0,20132.0,13693.0,17.0,1697.0,153647.0,139344.0,15109480.0,0.7606196574198408,87033,62.5,48448,3863,39206,47827,0,0,1660073,96.8,97.9,97.5,59919,14918,0.248969,45001,270,1190,0.226890756302521,9.0,42.0,0.2142857142857142,12.0,65.0,0.1846153846153846,1.786943107273127e-06,0,0,75.0,0.0007169966444557,89516,105789,110458,0.9577305401147947,183198,0.0014922511001847,3817,0.0002046965578226,0.5774571774801035,1.7748938811804775,0,0,0,0,0,0,0
S_10,A1,6,F24,23,5,S_10,A1,6,F24,23,5,301480.0,111364.0,5376.0,1159.0,5233.0,1871.0,4633.0,21294.0,5251.0,3752.0,32805.0,18250.0,122.0,2344.0,161750.0,216950.0,21972840.0,0.7196165583123258,153737,70.9,55395,7818,0,0,73113,80624,2744023,97.0,98.2,97.8,125586,32862,0.261669,92724,301480.0,111210.0,6742.0,32.0,5436.0,2889.0,4174.0,8.0,7283.0,444.0,33198.0,20055.0,24.0,2686.0,271654.0,220923.0,23809082.0,0.732794878598912,134938,61.1,78985,7000,62307,72631,0,0,2620804,96.8,97.9,97.5,92441,23443,0.2536,68998,559,2318,0.2411561691113028,26.0,44.0,0.5909090909090909,46.0,220.0,0.209090909090909,2.992763527816243e-06,0,0,131.0,0.0008100320302741,146811,169233,175154,0.9661954622789088,301480,0.0024557247441767,3888,0.0002172615098845,0.5613407191190128,1.8251064977082767,0,0,0,0,0,0,0
S_10,A1,6,G11,10,6,S_10,A1,6,G11,10,6,213822.0,83937.0,3009.0,938.0,2064.0,1008.0,2992.0,7163.0,3391.0,3235.0,34409.0,16590.0,238.0,1546.0,126953.0,139768.0,13632651.0,0.6536651981554751,89638,64.1,43031,7099,0,0,43953,45685,1530844,96.8,98.0,97.6,70044,14609,0.208569,55435,213822.0,83453.0,2694.0,8.0,2141.0,1788.0,3038.0,4.0,5401.0,397.0,24517.0,21201.0,7.0,1704.0,180717.0,158937.0,16331723.0,0.7433145326486517,76837,48.3,75225,6875,37504,39333,0,0,1332683,96.1,97.5,97.2,48534,8455,0.174208,40079,602,2600,0.2315384615384615,19.0,60.0,0.3166666666666666,44.0,271.0,0.1623616236162361,3.640896581068996e-06,0,0,152.0,0.0015913897439118,89257,105162,112072,0.9383432079377544,213822,0.0017417008632392,4153,0.0003554358298023,0.4918202991273115,1.8969983404286024,0,0,0,0,0,0,0
S_10,A1,6,G12,11,6,S_10,A1,6,G12,11,6,167042.0,55308.0,2150.0,724.0,1655.0,698.0,2075.0,9169.0,2439.0,1974.0,39887.0,10381.0,178.0,1023.0,97743.0,102932.0,10234380.0,0.6162043078986124,67468,65.5,30916,4548,0,0,32359,35109,1161644,96.4,98.2,97.7,53504,11526,0.215423,41978,167042.0,55219.0,2374.0,9.0,1804.0,1638.0,2435.0,0.0,5034.0,258.0,16476.0,21517.0,5.0,1512.0,130964.0,128975.0,13626346.0,0.7721112055650675,62664,48.6,61272,5039,29185,33479,0,0,1113424,96.2,97.8,97.4,39623,7490,0.189032,32133,243,1020,0.238235294117647,6.0,26.0,0.2307692307692307,13.0,101.0,0.1287128712871287,1.680019462329735e-06,0,0,71.0,0.0009580224258207,69073,80064,85005,0.9418740074113288,167042,0.001360651362335,3111,0.0002125214018031,0.4793046060272267,1.9072393339526907,0,0,0,0,0,0,0
S_10,A1,6,G23,22,6,S_10,A1,6,G23,22,6,176017.0,53849.0,3284.0,678.0,2658.0,870.0,2315.0,17810.0,2462.0,2075.0,37396.0,9196.0,86.0,1251.0,161551.0,115594.0,11619044.0,0.6567206576637484,77598,67.1,34267,3729,0,0,37687,39911,1356119,96.8,98.1,97.7,63048,14320,0.227129,48728,176017.0,52986.0,4140.0,33.0,2787.0,1916.0,2523.0,3.0,5286.0,251.0,16561.0,22197.0,20.0,1596.0,201891.0,132389.0,14359876.0,0.7521375776203435,79534,60.1,48852,4003,37600,41934,0,0,1541166,96.6,97.9,97.5,55486,12998,0.234257,42488,268,1136,0.2359154929577464,5.0,23.0,0.217391304347826,17.0,122.0,0.1393442622950819,1.7525224818461447e-06,0,0,72.0,0.0007893352043501,73883,86657,90357,0.9590513186582114,176017,0.0014337578024935,3568,0.0002045256992222,0.4923217643750319,1.778345543721398,0,0,0,0,0,0,0
S_10,A1,6,G24,23,6,S_10,A1,6,G24,23,6,365629.0,120585.0,6784.0,1552.0,7202.0,2313.0,6928.0,27268.0,6578.0,3265.0,39902.0,20940.0,186.0,3280.0,250442.0,282226.0,28829496.0,0.7718917263127377,202867,71.9,69965,9394,0,0,95034,107833,3614467,97.1,98.2,97.9,165241,44977,0.27219,120264,365629.0,120355.0,9419.0,44.0,4905.0,3767.0,5552.0,21.0,9773.0,553.0,38793.0,26649.0,45.0,3403.0,318636.0,286619.0,31300315.0,0.7839066376025972,182352,63.6,95842,8425,82663,99689,0,0,3538432,97.0,97.9,97.6,125270,34346,0.274176,90924,451,1737,0.259643062751871,18.0,43.0,0.4186046511627907,17.0,189.0,0.0899470899470899,2.468764432220373e-06,0,0,99.0,0.000468776635036,191127,224327,232253,0.9658734225176856,365629,0.0029782545525029,4373,0.0001353831342699,0.613537219421873,1.8652725231779816,0,0,0,0,0,0,0
S_10,A1,6,H11,10,7,S_10,A1,6,H11,10,7,90675.0,27948.0,1014.0,363.0,624.0,282.0,921.0,5117.0,953.0,832.0,31055.0,4445.0,106.0,480.0,66919.0,46151.0,4500891.0,0.5089716018748277,28697,62.2,15297,2157,0,0,14153,14544,464445,96.6,98.0,97.6,22656,4050,0.178761,18606,90675.0,28516.0,1319.0,3.0,937.0,869.0,1288.0,0.0,3375.0,137.0,6956.0,16185.0,6.0,721.0,68991.0,69924.0,7293815.0,0.7711497105045492,34860,49.9,32022,3042,16750,18110,0,0,589192,96.0,97.8,97.4,22732,3987,0.175392,18745,219,1028,0.2130350194552529,10.0,35.0,0.2857142857142857,18.0,86.0,0.2093023255813953,1.5672369875264312e-06,0,0,62.0,0.0016599287837005,28281,33470,36606,0.9143309839916952,90675,0.0007385990486208,2996,0.0003418803418803,0.3691204852495175,1.798785403342828,0,0,0,0,0,0,0
S_10,A1,6,H12,11,7,S_10,A1,6,H12,11,7,196638.0,76145.0,2967.0,945.0,2180.0,951.0,2699.0,9974.0,3064.0,2252.0,28075.0,13227.0,303.0,1389.0,125377.0,135041.0,13319161.0,0.686749254976149,89329,66.1,39159,6553,0,0,43008,46321,1506002,96.5,98.1,97.7,71143,15497,0.217829,55646,196638.0,76318.0,2719.0,7.0,2038.0,1849.0,2700.0,6.0,4817.0,291.0,20656.0,16399.0,3.0,1667.0,159625.0,150022.0,15697343.0,0.7629349362788475,72468,48.3,71489,6065,34541,37927,0,0,1271086,96.1,97.6,97.4,45668,8475,0.185579,37193,443,1851,0.2393300918422474,28.0,89.0,0.3146067415730337,52.0,165.0,0.3151515151515151,2.642698443686508e-06,0,0,105.0,0.0011309902088561,87614,104118,111970,0.9298740734125212,196638,0.0016017274852243,3743,0.0002669880694474,0.5294907393281054,1.8710442611461533,0,0,0,0,0,0,0
S_10,A1,6,H23,22,7,S_10,A1,6,H23,22,7,179013.0,60290.0,3887.0,896.0,4494.0,1167.0,3156.0,9154.0,3391.0,1735.0,19576.0,10226.0,89.0,1704.0,98708.0,135416.0,13802842.0,0.7564590281152765,97201,71.8,34064,4151,0,0,44621,52580,1648838,96.9,98.1,97.9,79549,20870,0.262354,58679,179013.0,60037.0,5151.0,25.0,2638.0,2448.0,2665.0,5.0,4344.0,287.0,18755.0,11830.0,35.0,1579.0,161641.0,138918.0,15107341.0,0.7760218531615022,86966,62.6,48280,3672,38674,48292,0,0,1640314,96.8,97.9,97.6,59784,16606,0.277767,43178,277,1218,0.2274220032840722,10.0,40.0,0.25,11.0,78.0,0.141025641025641,2.056449280829074e-06,0,0,79.0,0.0007755971607253,91769,105710,110757,0.9544317740639418,179013,0.0014581619133252,3183,0.000220654365884,0.5905157725975209,1.8014655760054528,0,0,0,0,0,0,0
S_10,A1,6,H24,23,7,S_10,A1,6,H24,23,7,975639.0,334890.0,16501.0,3150.0,14789.0,5617.0,13953.0,68243.0,16958.0,11205.0,147033.0,61798.0,406.0,7872.0,621712.0,700434.0,70397362.0,0.7179233302481758,515400,73.6,160895,24139,0,0,246835,268565,9164443,97.1,98.2,97.8,409382,113264,0.276671,296118,975639.0,330643.0,19953.0,119.0,12397.0,11540.0,14982.0,15.0,26069.0,1555.0,105626.0,79410.0,113.0,8851.0,802649.0,761726.0,82104494.0,0.7807457471462292,492580,64.7,245249,23897,230437,262143,0,0,9572910,96.8,97.9,97.5,327083,91677,0.280287,235406,1579,6209,0.2543082622000322,42.0,126.0,0.3333333333333333,161.0,575.0,0.28,9.02223180739807e-06,0,0,394.0,0.0007412647406325,500635,576633,598002,0.9642660057993117,975639,0.007947130269616,6254,0.0002019189474795,0.5910311088425124,1.9473015915898677,0,0,0,0,0,0,0
S_10,A1,6,I11,10,8,S_10,A1,6,I11,10,8,160832.0,57220.0,2523.0,818.0,1786.0,848.0,2175.0,8467.0,2535.0,2026.0,28816.0,10062.0,223.0,1225.0,95266.0,108748.0,10806106.0,0.6761589733386391,72085,66.3,31984,4679,0,0,35234,36851,1230897,96.6,98.1,97.7,57275,11772,0.205535,45503,160832.0,57220.0,2305.0,12.0,1832.0,1573.0,2338.0,4.0,4508.0,225.0,16319.0,16071.0,4.0,1456.0,131190.0,125957.0,13273200.0,0.783158824114604,60231,47.8,61011,4715,28979,31252,0,0,1062213,96.0,97.7,97.3,37938,6690,0.17634,31248,396,1475,0.2684745762711864,9.0,57.0,0.1578947368421052,16.0,71.0,0.2253521126760563,2.513438009902201e-06,0,0,93.0,0.0012117105966046,73323,84443,90492,0.9331543119833796,160832,0.0013100674076404,3393,0.0002891215678471,0.5250385495423796,1.8557269690576648,0,0,0,0,0,0,0
S_10,A1,6,I12,11,8,S_10,A1,6,I12,11,8,40658.0,16422.0,624.0,254.0,355.0,182.0,554.0,2794.0,454.0,40.0,8086.0,1768.0,62.0,278.0,42151.0,25552.0,2446176.0,0.628461803335137,14758,57.8,9342,1452,0,0,6825,7933,225191,96.2,98.1,97.8,11531,2060,0.178649,9471,40658.0,16540.0,684.0,0.0,409.0,472.0,456.0,0.0,1195.0,68.0,2850.0,5109.0,3.0,319.0,39414.0,31032.0,3160997.0,0.7632446259038812,13692,44.1,15839,1501,6272,7420,0,0,214965,95.7,97.8,97.4,8610,1351,0.156911,7259,56,219,0.2557077625570776,4.0,5.0,0.8,2.0,12.0,0.1666666666666666,4.031607297351871e-07,0,0,16.0,0.0009563658099222,14696,17241,19369,0.8901337188290568,40658,0.0003311823558734,2168,0.0001967632446259,0.4240493875744011,1.820206925675676,0,0,0,0,0,0,0
S_10,A1,6,I23,22,8,S_10,A1,6,I23,22,8,337914.0,119940.0,7588.0,1826.0,7541.0,1914.0,4662.0,18546.0,5596.0,4316.0,48033.0,20661.0,169.0,2849.0,159509.0,235257.0,23537072.0,0.6962037678225821,162374,69.0,64643,8240,0,0,76557,85817,2824055,96.8,98.1,97.8,133392,34677,0.259963,98715,337914.0,119608.0,8269.0,48.0,5724.0,3607.0,4709.0,2.0,8193.0,463.0,35504.0,28582.0,36.0,2906.0,296986.0,251958.0,26874576.0,0.745627585717076,148520,58.9,95863,7575,67802,80718,0,0,2826206,96.6,97.8,97.5,102300,26217,0.256276,76083,605,2369,0.2553820177289996,21.0,57.0,0.3684210526315789,46.0,240.0,0.1916666666666666,3.529212636864426e-06,0,0,140.0,0.0008009244957036,155384,179474,187017,0.9596667682617088,337914,0.0027525002361806,4087,0.0002071532993601,0.5311233035624449,1.818084201142672,0,0,0,0,0,0,0
S_10,A1,6,I24,23,8,S_10,A1,6,I24,23,8,308045.0,113869.0,7001.0,1405.0,5046.0,1560.0,3756.0,23343.0,4070.0,2269.0,52646.0,16290.0,161.0,2102.0,253812.0,204702.0,20037539.0,0.6645197941859144,133429,65.2,62735,8538,0,0,65573,67856,2420382,96.7,98.2,97.8,106728,23044,0.215913,83684,308045.0,113250.0,6620.0,100.0,6752.0,2969.0,3757.0,7.0,7828.0,416.0,28263.0,33528.0,34.0,3042.0,349650.0,227131.0,23771650.0,0.7373305848171533,133937,59.0,84847,8347,64586,69351,0,0,2615560,96.5,97.9,97.6,91118,19961,0.219068,71157,391,1533,0.2550554468362687,15.0,77.0,0.1948051948051948,22.0,129.0,0.1705426356589147,2.6646690556611776e-06,0,0,112.0,0.000723322634186,130703,152010,158431,0.9594713155884896,308045,0.0025092003742202,4617,0.000181791621354,0.4934668636075898,1.8164545617494172,0,0,0,0,0,0,0
S_10,A1,6,J11,10,9,S_10,A1,6,J11,10,9,156198.0,44449.0,1734.0,518.0,1146.0,482.0,1863.0,5648.0,1875.0,2242.0,58073.0,6757.0,128.0,814.0,106219.0,78318.0,7769953.0,0.5014020666077671,49051,62.6,25746,3521,0,0,24051,25000,834129,96.0,98.1,97.7,38725,7804,0.201524,30921,156198.0,44664.0,2601.0,8.0,1645.0,1544.0,2418.0,1.0,5971.0,274.0,11463.0,28849.0,6.0,1550.0,144639.0,123152.0,12956828.0,0.7884351912316419,62019,50.4,55456,5677,29724,32295,0,0,1090258,96.1,97.7,97.4,40297,8065,0.200139,32232,360,1329,0.2708803611738149,12.0,33.0,0.3636363636363636,39.0,148.0,0.2635135135135135,1.9766227239877745e-06,0,0,81.0,0.0012825994014536,49834,57958,62232,0.9313215066203884,156198,0.0012723208623819,2977,0.0002592862904774,0.3710546869998335,1.8743289567298365,0,0,0,0,0,0,0
S_10,A1,6,J12,11,9,S_10,A1,6,J12,11,9,149009.0,58025.0,2069.0,934.0,1656.0,691.0,2538.0,8690.0,2440.0,1666.0,22681.0,7202.0,168.0,1071.0,95935.0,102784.0,10177903.0,0.689783838560087,66589,64.8,30508,5687,0,0,31820,34769,1090255,96.1,95.2,94.7,52780,12949,0.245339,39831,149009.0,58825.0,2230.0,6.0,1429.0,1435.0,2179.0,5.0,4326.0,243.0,11865.0,15145.0,3.0,1330.0,120554.0,116009.0,12089709.0,0.778536866900657,60091,51.8,50117,5801,28666,31425,0,0,1012973,95.4,94.9,94.3,38288,8548,0.223255,29740,618,41766,0.0147967246085332,1179.0,1662.0,0.7093862815884476,32.0,2657.0,0.0120436582611968,6.790493660697757e-05,0,0,1829.0,0.0262896896695462,63655,74269,80810,0.9190570473951244,149009,0.0012137624001759,3751,0.0061372131884651,0.4984195585501547,1.864556135770235,0,0,0,0,0,0,0
S_10,A1,6,J23,22,9,S_10,A1,6,J23,22,9,255722.0,84676.0,4647.0,1072.0,3860.0,1197.0,3410.0,19414.0,4145.0,2250.0,49324.0,13831.0,120.0,1999.0,172614.0,171811.0,17170105.0,0.6718663235857689,122468,71.3,43527,5816,0,0,57795,64673,2072856,96.9,98.1,97.8,99221,24492,0.246843,74729,255722.0,83604.0,5260.0,20.0,3530.0,2574.0,3692.0,6.0,7060.0,383.0,23974.0,29439.0,18.0,2238.0,250681.0,194043.0,20814976.0,0.7588044829932504,122749,63.3,65396,5898,55955,66794,0,0,2338901,96.7,98.0,97.6,83653,21629,0.258556,62024,406,1431,0.283717679944095,15.0,63.0,0.238095238095238,33.0,147.0,0.2244897959183673,2.342067236499779e-06,0,0,92.0,0.0006727457532924,115424,135083,141689,0.953376761781084,255722,0.0020830000100516,4093,0.0001798828415232,0.5282416061191451,1.807614077345109,0,0,0,0,0,0,0
S_10,A1,6,J24,23,9,S_10,A1,6,J24,23,9,289618.0,109730.0,5277.0,1205.0,4957.0,1694.0,4243.0,17681.0,4593.0,2981.0,37836.0,18640.0,143.0,2180.0,148498.0,205722.0,20388678.0,0.7103218722593209,139200,67.7,58370,8152,0,0,67675,71525,2426575,97.1,98.2,97.8,110801,27433,0.247588,83368,289618.0,107677.0,6458.0,48.0,4554.0,2687.0,3831.0,9.0,7075.0,419.0,31239.0,25392.0,20.0,2325.0,299060.0,216315.0,22771048.0,0.7468976375777748,126070,58.3,82900,7345,59997,66073,0,0,2383195,96.8,97.9,97.6,84491,20602,0.243837,63889,320,1529,0.2092871157619359,9.0,48.0,0.1875,19.0,163.0,0.1165644171779141,2.4167673172136554e-06,0,0,116.0,0.0007877384436733,133958,154217,161217,0.9565802613868264,289618,0.002359102059702,3896,0.0002002637957585,0.5324841688016628,1.849812280344013,0,0,0,0,0,0,0
S_10,A1,6,K11,10,10,S_10,A1,6,K11,10,10,182505.0,62859.0,2843.0,928.0,1986.0,881.0,2762.0,10069.0,2926.0,2378.0,30268.0,13535.0,281.0,1348.0,104085.0,125370.0,12512796.0,0.6869400838333196,83919,66.9,35765,5686,0,0,40156,43763,1446029,96.6,98.1,97.7,66689,13548,0.203152,53141,182505.0,62461.0,2564.0,6.0,1960.0,1911.0,2841.0,0.0,5211.0,259.0,21708.0,17379.0,9.0,1570.0,148758.0,140798.0,14936824.0,0.7714747541163256,69046,49.0,66252,5500,32686,36360,0,0,1225613,96.0,97.6,97.3,43351,7904,0.182326,35447,414,1776,0.2331081081081081,7.0,31.0,0.2258064516129032,27.0,158.0,0.170886075949367,2.4969600509212e-06,0,0,107.0,0.0012078385334356,83533,98281,104501,0.9404790384781008,182505,0.0014866062240811,3568,0.0002931426536259,0.5385112736637352,1.8494034850024463,0,0,0,0,0,0,0
S_10,A1,6,K12,11,10,S_10,A1,6,K12,11,10,206808.0,66741.0,2877.0,1010.0,1942.0,849.0,2693.0,9259.0,3005.0,2362.0,52991.0,12875.0,295.0,1380.0,153048.0,123289.0,12235400.0,0.5961519863835055,78263,63.5,39353,5673,0,0,38304,39959,1346167,96.6,98.0,97.7,62095,13611,0.219196,48484,206808.0,66908.0,3026.0,15.0,2217.0,2248.0,2957.0,7.0,6725.0,300.0,20608.0,28702.0,19.0,1885.0,180737.0,159643.0,16771890.0,0.7719382228927314,76133,47.7,76882,6628,37188,38945,0,0,1331530,96.0,97.6,97.4,49060,9719,0.198104,39341,390,1490,0.261744966442953,14.0,24.0,0.5833333333333334,35.0,152.0,0.2302631578947368,2.0656037024851862e-06,0,0,95.0,0.0010816965556504,78330,91513,98166,0.9322270439867164,206808,0.0016845678747966,3807,0.000229681637074,0.4425022242853274,1.887449726719604,0,0,0,0,0,0,0
S_10,A1,6,K23,22,10,S_10,A1,6,K23,22,10,288451.0,71975.0,4231.0,913.0,3409.0,1400.0,3520.0,26126.0,4064.0,3234.0,88405.0,15526.0,112.0,1718.0,235821.0,172022.0,17428929.0,0.5963647205244565,121804,70.8,43642,6576,0,0,59482,62322,2197384,96.7,98.2,97.8,98848,21945,0.222008,76903,288451.0,72172.0,5239.0,39.0,5128.0,3141.0,4537.0,5.0,9977.0,438.0,27724.0,43956.0,24.0,3585.0,318873.0,223411.0,24498514.0,0.7745197624553217,147074,65.8,69130,7207,68073,79001,0,0,2918687,96.6,98.0,97.7,104576,25202,0.240992,79374,376,1485,0.2531986531986532,5.0,55.0,0.0909090909090909,20.0,181.0,0.1104972375690607,2.1725273474285785e-06,0,0,95.0,0.0006078949557516,115200,134156,139371,0.9625818857581564,288451,0.0023495961860903,3987,0.0001646726827086,0.465091124662421,1.7444606262353064,0,0,0,0,0,0,0
S_10,A1,6,K24,23,10,S_10,A1,6,K24,23,10,407978.0,133493.0,6977.0,1346.0,6593.0,2227.0,5601.0,41827.0,6162.0,3222.0,73343.0,21883.0,184.0,2898.0,337748.0,281942.0,28236831.0,0.6910715773889768,203688,72.2,68297,9957,0,0,98099,105589,3594944,97.1,98.2,97.9,164159,39604,0.241254,124555,407978.0,132572.0,8842.0,97.0,5955.0,3876.0,5971.0,9.0,12077.0,569.0,39094.0,44872.0,48.0,3653.0,355451.0,313330.0,33737880.0,0.7680070984219738,206894,66.0,96251,10185,98975,107919,0,0,3999341,97.0,98.0,97.6,143988,35565,0.247,108423,451,1621,0.2782233189389266,14.0,40.0,0.35,33.0,136.0,0.2426470588235294,2.636839613826596e-06,0,0,115.0,0.0004936088386027,192888,224815,233409,0.9631805114627112,407978,0.0033232110577144,5198,0.0001409389721994,0.5510468701743721,1.8049311153216223,0,0,0,0,0,0,0
S_10,A1,6,L11,10,11,S_10,A1,6,L11,10,11,146698.0,38430.0,1454.0,460.0,1018.0,497.0,1303.0,5200.0,1654.0,1927.0,61620.0,7445.0,140.0,679.0,100072.0,66999.0,6594947.0,0.4567137929624126,39074,58.3,23656,4269,0,0,19100,19974,680753,96.2,98.0,97.6,30131,5674,0.188311,24457,146698.0,38766.0,2047.0,6.0,1521.0,1384.0,2077.0,3.0,5529.0,307.0,11606.0,31022.0,6.0,1750.0,132468.0,114326.0,11976318.0,0.7793289615400346,53304,46.6,55014,6008,26022,27282,0,0,962527,95.7,97.7,97.5,33978,5937,0.174731,28041,214,1042,0.2053742802303263,4.0,60.0,0.0666666666666666,16.0,112.0,0.1428571428571428,1.5229295867108474e-06,0,0,69.0,0.0013143357842203,38933,47986,51604,0.9298891558793893,146698,0.0011949380009328,2919,0.0002351770303616,0.3271073906938063,1.9619756316951509,0,0,0,0,0,0,0
