,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Safe_g1,Safe_g2,Dnmt3a_g1,Foxg1_g1,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
27,R,A1,3,G6,5,6,R,A1,3,G6,5,6,222620.0,52672.0,8151.0,8547.0,5376.0,601.0,5171.0,6796.0,21138.0,8411.0,335.0,4325.0,579.0,4756.0,104086.0,189628.0,20805449.0,0.8518012757164676,97319,51.3,78258,14051,0,0,48270,49049,2343833,79.8,5.2,5.6,85861,30140,0.351032,55721,222620.0,55607.0,4093.0,770.0,6536.0,12114.0,21970.0,1.0,5204.0,407.0,4327.0,331.0,167.0,1247.0,275288.0,202744.0,22960217.0,0.9107178151109514,92218,45.5,98782,11744,46175,46043,0,0,2370787,78.7,4.9,5.2,75249,27385,0.363925,47864,47482,2392139,0.0198491810049499,78808.0,101030.0,0.780045531030387,797.0,154777.0,0.0051493438947647,0.0040013603558463,0.0,0.0,99008,0.9558140657431096,4228,4825,5897,0.8182126505002544,222620,0.0038623763580233,980,0.2223699577755817,0.0216737040697152,0.0865905746383834,,,,,,,,,
28,R,A1,3,H17,16,7,R,A1,3,H17,16,7,243292.0,24061.0,2061.0,332.0,5290.0,866.0,6955.0,15758.0,24381.0,8896.0,13524.0,11766.0,27.0,5304.0,123020.0,216975.0,25007859.0,0.891829571050425,138231,63.7,62492,16252,0,0,67685,70546,3166157,83.4,22.7,23.1,121349,42927,0.353748,78422,243292.0,28405.0,4514.0,35.0,1445.0,4411.0,25010.0,3.0,7299.0,508.0,15525.0,10376.0,2.0,1113.0,203218.0,217387.0,26774114.0,0.893523009387896,130716,60.1,72883,13788,64114,66602,0,0,3247683,83.3,23.9,22.7,104503,38525,0.36865,65978,68786,2643464,0.0260211601141532,90079.0,113225.0,0.7955751821594171,1139.0,173561.0,0.0065625342098743,0.0044160351509637,0.0,0.0,109000,0.7548476454293629,32613,38641,40661,0.9503209463613782,243292,0.004221028069788,3179,0.224010653864492,0.1588256087335383,0.492725348430945,,,,,,,,,
29,R,A1,3,H18,17,7,R,A1,3,H18,17,7,200849.0,18101.0,1356.0,204.0,4435.0,531.0,6082.0,4048.0,21352.0,12095.0,8842.0,14654.0,20.0,4936.0,96205.0,176071.0,20414669.0,0.8766336899860094,111280,63.2,52089,12702,0,0,55168,56112,2634138,80.4,12.1,12.7,97960,34740,0.354635,63220,200849.0,21860.0,3156.0,62.0,961.0,3966.0,22479.0,0.0,5847.0,513.0,17026.0,4822.0,5.0,638.0,193243.0,179151.0,22083362.0,0.8919685933213508,105277,58.8,63044,10830,52008,53269,0,0,2660555,79.8,13.9,14.1,85101,31022,0.364532,54079,40741,2429367,0.0167702121581465,79614.0,103195.0,0.7714908668055623,813.0,159801.0,0.0050875776747329,0.0040870439116632,0.0,0.0,100345,0.8554633884346841,14268,16447,17902,0.9187241648977768,200849,0.0034846573943609,2030,0.2498020901274091,0.0818873880377796,0.2601508992265228,,,,,,,,,
30,R,A1,3,H5,4,7,R,A1,3,H5,4,7,241495.0,65109.0,13595.0,9820.0,6168.0,739.0,5596.0,7133.0,20108.0,8465.0,381.0,3888.0,939.0,4776.0,95040.0,201257.0,21578452.0,0.8333795730760472,92891,46.2,95454,12912,0,0,46894,45997,2234975,81.1,8.3,9.0,81802,28678,0.350578,53124,241495.0,66811.0,4977.0,1107.0,11220.0,13625.0,20828.0,1.0,5278.0,678.0,3933.0,301.0,251.0,1527.0,314982.0,218488.0,24087759.0,0.9047309468104928,87774,40.2,119239,11475,44533,43241,0,0,2267505,80.4,7.5,8.0,71821,26122,0.36371,45699,74388,2241653,0.033184440232275,77246.0,97314.0,0.7937809564913578,1040.0,148293.0,0.0070131428995299,0.0037177376979198,0.0,0.0,92230,0.9332847616445564,6203,7139,8191,0.8715663533146136,241495,0.0041898507707342,1260,0.190956334499679,0.029561688647798,0.1343811764705882,,,,,,,,,
31,R,A1,3,H6,5,7,R,A1,3,H6,5,7,204183.0,80957.0,8668.0,12342.0,4579.0,639.0,3182.0,3803.0,12368.0,7135.0,193.0,2777.0,724.0,3042.0,76870.0,161180.0,16491197.0,0.7893899100316872,72149,44.8,80320,8711,0,0,36066,36083,1645682,75.9,14.6,14.6,59065,13725,0.232371,45340,204183.0,82495.0,3471.0,894.0,6994.0,14683.0,12944.0,2.0,3250.0,348.0,2716.0,221.0,218.0,1082.0,245488.0,177842.0,18518199.0,0.870993177688642,69580,39.1,100355,7907,34751,34829,0,0,1690790,75.1,13.3,13.2,51315,12662,0.24675,38653,148738,1781122,0.0835080359458813,54823.0,73755.0,0.7433123178089621,8068.0,114947.0,0.0701888696529705,0.0027187533788054,0.0,0.0,77744,0.9256009429357208,5528,6416,7817,0.8207752334655238,204183,0.0035425010866511,1197,0.1903782391286248,0.031422792299065,0.1415054806907655,,,,,,,,,
32,R,A1,3,I17,16,8,R,A1,3,I17,16,8,99641.0,11239.0,538.0,63.0,2420.0,242.0,2266.0,4548.0,10957.0,4266.0,5505.0,5354.0,10.0,2397.0,48119.0,87718.0,10076920.0,0.8803404221153943,51702,58.9,29896,6120,0,0,25804,25898,1219151,78.5,11.3,11.6,45089,14994,0.332542,30095,99641.0,12865.0,1509.0,8.0,410.0,1935.0,11250.0,0.0,2612.0,211.0,6011.0,4586.0,0.0,226.0,81409.0,88552.0,10847625.0,0.888710470589416,49499,55.9,33719,5334,24488,25011,0,0,1247178,79.1,12.5,12.3,40015,13872,0.34667,26143,26093,1180608,0.0221013240635333,37923.0,49502.0,0.7660902589794352,482.0,77262.0,0.0062385131112319,0.0019755630081368,0.0,0.0,49143,0.8738397524805291,5875,6900,7551,0.9137862534763608,99641,0.0017287352559959,1297,0.2466002950592627,0.0692486024829136,0.2292663476874003,,,,,,,,,
33,R,A1,3,I18,17,8,R,A1,3,I18,17,8,188804.0,26083.0,1645.0,230.0,3755.0,643.0,4390.0,12079.0,15896.0,7443.0,18564.0,10052.0,20.0,3577.0,110063.0,155616.0,17686400.0,0.8242198258511472,98814,63.5,46040,10762,0,0,49035,49779,2233355,82.0,28.3,28.9,84935,28043,0.33017,56892,188804.0,29232.0,3118.0,81.0,1315.0,3104.0,17076.0,3.0,5449.0,432.0,13466.0,12086.0,19.0,877.0,156198.0,161641.0,19528461.0,0.8561312260333468,96794,59.9,55253,9594,47446,49348,0,0,2347261,82.1,30.8,30.5,75271,25678,0.341141,49593,38240,1720808,0.022222118911581,56171.0,73563.0,0.7635767981186194,615.0,111608.0,0.005510357680453,0.002861304568127,0.0,0.0,71493,0.6713903366671362,29720,34883,36385,0.958719252439192,188804,0.0032756810075475,3122,0.189331264168132,0.184757738183513,0.6131334259047686,,,,,,,,,
34,R,A1,3,I5,4,8,R,A1,3,I5,4,8,256672.0,82036.0,15214.0,11098.0,5881.0,719.0,4756.0,7032.0,19399.0,7660.0,264.0,4012.0,1127.0,4573.0,115637.0,201516.0,21389941.0,0.785110958733325,85552,42.5,103673,12291,0,0,43067,42485,2044535,76.6,6.0,6.4,75440,25821,0.342272,49619,256672.0,87195.0,4622.0,1148.0,12831.0,14586.0,20396.0,0.0,4787.0,397.0,4049.0,266.0,261.0,1600.0,336121.0,219393.0,23628066.0,0.8547601608278269,81736,37.3,127181,10476,41252,40484,0,0,2090172,75.9,5.2,5.5,66461,23712,0.356781,42749,34739,2103815,0.0165123834557696,66370.0,89541.0,0.7412246903653075,692.0,136263.0,0.0050784145365946,0.0035071226512313,0.0,0.0,87467,0.946940498874069,4638,5317,6268,0.8482769623484365,256672,0.0044531662230104,976,0.1703867192370028,0.0207151539708265,0.1071543732365981,,,,,,,,,
35,R,A1,3,I6,5,8,R,A1,3,I6,5,8,225266.0,55461.0,8434.0,9241.0,6008.0,581.0,5394.0,6789.0,20341.0,8509.0,277.0,4320.0,690.0,4538.0,116855.0,189009.0,20660177.0,0.8390480587394458,94022,49.7,82498,12489,0,0,47239,46783,2262887,73.0,3.1,3.1,82437,28896,0.350522,53541,225266.0,59999.0,4968.0,1023.0,6558.0,12887.0,21319.0,0.0,5315.0,463.0,4435.0,274.0,226.0,1080.0,291435.0,200582.0,22573629.0,0.8904228778421954,89074,44.4,100926,10582,44851,44223,0,0,2279981,72.5,2.9,2.8,72463,26347,0.363592,46116,13112,2317294,0.0056583238898473,68449.0,96911.0,0.7063078494701324,613.0,149928.0,0.0040886292086868,0.0038802693279479,0.0,0.0,96464,0.9679601031538176,2760,3152,4246,0.74234573716439,225266,0.003908283499535,805,0.2141113172871183,0.0139923468255307,0.0588696724067087,,,,,,,,,
36,R,A1,3,J17,16,9,R,A1,3,J17,16,9,159371.0,21469.0,1549.0,233.0,3457.0,603.0,4351.0,6971.0,15017.0,6411.0,6694.0,10626.0,16.0,3499.0,65150.0,139606.0,15944870.0,0.8759812010968119,88399,63.3,41555,9652,0,0,43994,44405,2026319,82.6,22.1,22.5,75665,24273,0.320796,51392,159371.0,23741.0,2682.0,92.0,1105.0,2860.0,15888.0,0.0,4353.0,431.0,13393.0,4481.0,3.0,679.0,129367.0,140343.0,17061513.0,0.8806056308864223,83186,59.3,48850,8307,41009,42177,0,0,2062010,81.7,21.7,21.8,64788,21592,0.333272,43196,32765,1722083,0.0190263767774259,56315.0,71726.0,0.7851406742324959,618.0,112252.0,0.0055054698357267,0.0028489054532591,0.0,0.0,71731,0.7583520108258975,20626,24037,25356,0.9479807540621548,159371,0.0027650291193717,2608,0.2250440795376825,0.1508241775479855,0.4677096102582063,,,,,,,,,
37,R,A1,3,J18,17,9,R,A1,3,J18,17,9,151670.0,19782.0,1322.0,146.0,3263.0,519.0,4096.0,6610.0,15364.0,5598.0,6193.0,7837.0,20.0,3385.0,57606.0,136570.0,15648149.0,0.9004417485329993,87914,64.4,38979,9677,0,0,43375,44539,2008052,83.1,23.5,23.8,74972,23472,0.313077,51500,151670.0,22798.0,2609.0,18.0,891.0,2618.0,15309.0,1.0,4255.0,318.0,9963.0,4769.0,2.0,656.0,112334.0,137020.0,16723007.0,0.9034087162919496,83343,60.8,45041,8636,41060,42283,0,0,2057005,81.7,23.0,23.0,64884,21324,0.328648,43560,46376,1708764,0.0271400848800653,58214.0,73741.0,0.7894387111647523,733.0,111617.0,0.0065670999937285,0.0028082598211059,0.0,0.0,70959,0.7464653902798233,21167,25327,26621,0.9513917583862364,151670,0.0026314195589857,2813,0.2339256280081756,0.1669875387354124,0.4917768587017728,,,,,,,,,
38,R,A1,3,J5,4,9,R,A1,3,J5,4,9,53972.0,32580.0,3040.0,4159.0,983.0,155.0,251.0,653.0,1000.0,488.0,61.0,188.0,319.0,341.0,46608.0,33567.0,2944840.0,0.6219335951975098,2477,7.4,30968,122,0,0,1197,1280,49649,96.2,97.8,97.3,2048,539,0.263184,1509,53972.0,33748.0,784.0,294.0,2560.0,4574.0,960.0,0.0,314.0,49.0,196.0,63.0,80.0,397.0,84419.0,39125.0,3263495.0,0.7249129178092344,1979,5.1,37058,88,953,1026,0,0,41182,95.8,97.2,96.7,1313,338,0.257426,975,10,110,0.0909090909090909,4.0,15.0,0.2666666666666666,0.0,3.0,0.0,2.5815469070236775e-07,0.0,0.0,8,0.003220611916264,2380,2672,2751,0.9712831697564522,53972,0.0009363946491565,709,7.411250277921885e-05,0.0495071518565181,1.7695364238410596,1.0,,,,1.0,,,1.0,Safe
39,R,A1,3,J6,5,9,R,A1,3,J6,5,9,244243.0,67313.0,12105.0,7479.0,6361.0,1535.0,5535.0,6406.0,20057.0,8877.0,316.0,4150.0,1263.0,4752.0,181905.0,204682.0,21877728.0,0.8380260642065483,100394,49.0,91761,12527,0,0,50442,49952,2364617,81.9,8.7,9.4,87377,29639,0.339208,57738,244243.0,70769.0,5071.0,2799.0,9924.0,10503.0,21637.0,2.0,5434.0,490.0,4328.0,317.0,352.0,1565.0,369595.0,217131.0,23990863.0,0.8889957951712024,95194,43.8,111275,10662,47939,47255,0,0,2405078,81.2,8.2,8.4,76506,26944,0.352182,49562,61778,2360167,0.0261752664112327,79171.0,98516.0,0.8036359576109464,1055.0,151571.0,0.0069604343838861,0.0039253383766453,0.0,0.0,99257,0.9250419384902144,7823,8862,10162,0.8720724266876599,244243,0.0042375275752973,1391,0.2031931314305834,0.0362835372968723,0.1534837804603474,,,,,,,,,
40,R,A1,3,K17,16,10,R,A1,3,K17,16,10,155931.0,16431.0,1277.0,152.0,3289.0,671.0,4191.0,10223.0,14376.0,6590.0,12785.0,6340.0,20.0,3496.0,97789.0,135850.0,15624404.0,0.8712186800572048,93216,68.6,34179,8455,0,0,46538,46678,2123967,84.8,29.1,30.2,80823,27899,0.345186,52924,155931.0,18924.0,3047.0,18.0,1265.0,2781.0,14864.0,7.0,4987.0,382.0,9491.0,6367.0,4.0,882.0,136245.0,140669.0,17266138.0,0.9021233750825686,89987,64.0,43391,7291,44224,45763,0,0,2196132,85.0,32.3,32.1,70425,24881,0.353298,45544,40816,1575200,0.0259116302691721,52947.0,66008.0,0.8021300448430493,648.0,102431.0,0.0063262098388183,0.0026443074248367,0.0,0.0,65258,0.6627330706422391,28312,33395,34766,0.9605649197491802,155931,0.002705346365479,3230,0.2092528105379943,0.2141652397534807,0.630987246102976,,,,,,,,,
41,R,A1,3,K18,17,10,R,A1,3,K18,17,10,165635.0,27461.0,1310.0,196.0,3488.0,506.0,4207.0,8022.0,14996.0,6509.0,8894.0,8495.0,23.0,3423.0,109325.0,140807.0,15918155.0,0.8501041446554171,86685,61.6,44153,9969,0,0,43100,43585,1994341,81.5,23.1,23.9,75376,24785,0.328818,50591,165635.0,31116.0,2751.0,30.0,1007.0,2683.0,15476.0,1.0,4661.0,365.0,11157.0,6253.0,1.0,672.0,143244.0,142193.0,17022471.0,0.8584719413167506,82514,58.0,50910,8769,40743,41771,0,0,2048149,80.8,23.3,23.4,65499,22096,0.337349,43403,35495,1690574,0.0209958274526876,56033.0,72614.0,0.7716556036026111,659.0,111789.0,0.0058950343951551,0.0027925350879388,0.0,0.0,69922,0.7438985467157478,21049,24641,25817,0.954448619126932,165635,0.0028737072502973,2498,0.2110725390165122,0.148766866906149,0.4870532890575585,,,,,,,,,
42,R,A1,3,K5,4,10,R,A1,3,K5,4,10,230017.0,62060.0,14244.0,15486.0,5088.0,671.0,4916.0,6903.0,19065.0,7049.0,277.0,3850.0,955.0,4130.0,85504.0,183450.0,19759986.0,0.7975497463230978,88038,48.0,82644,12768,0,0,44536,43502,2108889,80.2,6.7,6.8,78045,26618,0.34106,51427,230017.0,65090.0,4269.0,993.0,11234.0,18203.0,19342.0,1.0,4962.0,439.0,3915.0,267.0,253.0,1466.0,348530.0,206690.0,22485880.0,0.8985857567049392,83902,40.6,111610,11178,42328,41574,0,0,2156499,78.6,5.7,5.8,68813,24717,0.359191,44096,41247,2173803,0.0189745804932645,72127.0,92443.0,0.7802321430503121,766.0,140739.0,0.0054426988965389,0.0036267493378416,0.0,0.0,90088,0.9431027082482752,5159,5855,6990,0.8376251788268956,230017,0.0039907116285305,1131,0.1958290039431868,0.0254546403091945,0.1138484872054133,,,,,,,,,
43,R,A1,3,K6,5,10,R,A1,3,K6,5,10,187868.0,45276.0,5358.0,6646.0,4369.0,474.0,4777.0,5710.0,17746.0,7415.0,302.0,3897.0,524.0,3943.0,103919.0,160411.0,17640116.0,0.8538495113590393,85071,53.0,64452,10888,0,0,42774,42297,2039642,75.4,3.7,3.9,74432,25662,0.344771,48770,187868.0,48445.0,3158.0,427.0,4320.0,9927.0,18595.0,1.0,4507.0,349.0,3892.0,285.0,136.0,908.0,214439.0,170346.0,19331857.0,0.9067323865692932,81009,47.6,79874,9463,40709,40300,0,0,2074865,74.6,3.3,3.3,65994,23662,0.358548,42332,21570,2113078,0.0102078579210043,64970.0,88872.0,0.7310513997659556,568.0,138025.0,0.0041151965223691,0.0035300464215888,0.0,0.0,88037,0.9663563917367346,2853,3292,4282,0.7687996263428305,187868,0.0032594417466046,870,0.2343054697979432,0.0175229416398748,0.0674991285805089,,,,,,,,,
44,R,A1,3,L17,16,11,R,A1,3,L17,16,11,147866.0,16169.0,758.0,74.0,2800.0,434.0,3509.0,5068.0,13600.0,6059.0,7751.0,21642.0,16.0,3038.0,68556.0,115535.0,13304766.0,0.7813493297986014,73851,63.9,32493,9191,0,0,36858,36993,1732256,80.6,15.1,16.1,64498,21396,0.331731,43102,147866.0,18348.0,2039.0,11.0,508.0,2239.0,14010.0,1.0,3783.0,265.0,23319.0,5683.0,2.0,385.0,118695.0,116949.0,14318944.0,0.7909120419839585,71013,60.7,38051,7885,35467,35546,0,0,1784723,80.7,16.2,16.7,57353,19683,0.34319,37670,33349,1602403,0.0208118681754839,53350.0,68281.0,0.7813300918264232,567.0,105032.0,0.0053983547871124,0.002668148834421,0.0,0.0,66365,0.8216337344624375,11605,13870,14811,0.936466140031058,147866,0.0025654215369485,2040,0.2244092624403176,0.0938011442792799,0.3217873465884045,,,,,,,,,
45,R,A1,3,L18,17,11,R,A1,3,L18,17,11,190729.0,20948.0,1474.0,163.0,4044.0,685.0,5186.0,7046.0,17764.0,7907.0,7516.0,25016.0,29.0,3883.0,77219.0,154838.0,17851982.0,0.8118220092382386,100004,64.6,43594,11240,0,0,49843,50161,2301939,81.1,22.4,23.6,87397,29339,0.335698,58058,190729.0,23575.0,2816.0,9.0,901.0,3025.0,17867.0,0.0,4917.0,403.0,28133.0,5271.0,2.0,724.0,140882.0,154961.0,19048578.0,0.8124669033025916,95445,61.6,49722,9794,47416,48029,0,0,2376444,80.4,22.5,22.7,76546,26444,0.345465,50102,43975,1964172,0.022388568821875,64287.0,84279.0,0.7627878831025522,751.0,128949.0,0.005824007941124,0.003253619139084,0.0,0.0,81326,0.7519045857988166,23098,27757,29119,0.9532264157422988,190729,0.0033090790602346,2718,0.2131977832421918,0.14553109385568,0.4780826400730291,,,,,,,,,
46,R,A1,3,L5,4,11,R,A1,3,L5,4,11,403156.0,74039.0,11105.0,10945.0,9313.0,1026.0,9787.0,15500.0,44980.0,17836.0,665.0,8967.0,786.0,9164.0,174447.0,359110.0,40405025.0,0.8907470061216998,211631,58.9,116924,30555,0,0,106065,105566,5069661,77.8,4.4,4.7,187036,61093,0.326638,125943,403156.0,82759.0,7494.0,941.0,8428.0,18567.0,46035.0,2.0,10223.0,922.0,8913.0,692.0,248.0,1511.0,418586.0,374363.0,43937677.0,0.9285809959420176,207308,55.4,140279,26776,104252,103056,0,0,5304778,76.6,4.1,4.3,169629,58054,0.342241,111575,111808,5508516,0.0202972996719987,174990.0,230897.0,0.7578703924260601,2475.0,357390.0,0.0069252077562326,0.0090643337249482,0.0,0.0,230099,0.9687644725873408,5820,7204,9644,0.7469929489838242,403156,0.0069946105605752,1329,0.2853721636289674,0.0178690134836142,0.0572000254081178,,,,,,,,,
47,R,A1,3,L6,5,11,R,A1,3,L6,5,11,186864.0,50761.0,10292.0,11836.0,4728.0,475.0,3524.0,5156.0,15384.0,6329.0,360.0,3587.0,799.0,3505.0,74152.0,151423.0,16263408.0,0.8103379998287524,67868,44.8,74194,9361,0,0,34186,33682,1647112,69.3,2.5,2.5,59524,19914,0.334554,39610,186864.0,52379.0,3495.0,839.0,8493.0,14579.0,16214.0,1.0,3695.0,385.0,3504.0,349.0,194.0,1064.0,259338.0,169132.0,18392759.0,0.9051074578302936,65394,38.7,95289,8449,32939,32455,0,0,1692911,67.5,2.3,2.3,53446,18791,0.351589,34655,9002,1750624,0.0051421664503628,49911.0,75943.0,0.6572165966580198,449.0,115911.0,0.0038736616887094,0.0028849822966521,0.0,0.0,72415,0.9750892075674948,1583,1815,2504,0.7248402555910544,186864,0.0032420227102941,575,0.1937639138624882,0.0097129463138967,0.0458206053873923,,,,,,,,,
48,R,A1,3,M17,16,12,R,A1,3,M17,16,12,76151.0,6021.0,296.0,26.0,2020.0,169.0,2297.0,669.0,9708.0,4520.0,653.0,2798.0,1.0,2130.0,33968.0,72911.0,8506514.0,0.9574529553124712,46671,64.0,20605,5635,0,0,23349,23322,1131047,78.3,5.6,5.8,41470,14401,0.347263,27069,76151.0,7764.0,1420.0,3.0,170.0,1565.0,9865.0,0.0,2063.0,184.0,2888.0,520.0,0.0,155.0,69277.0,72753.0,9067093.0,0.9553781302937584,43086,59.2,24968,4699,21518,21568,0,0,1107730,79.8,5.9,6.2,35664,12958,0.363336,22706,26589,1142008,0.0232826740268019,38815.0,49337.0,0.7867320672112208,443.0,75126.0,0.0058967601096824,0.0019296565129463,0.0,0.0,47151,0.9472827724761428,2136,2562,3136,0.8169642857142857,76151,0.0013211922650248,682,0.309588843219393,0.0336436816325458,0.0946435168082748,,,,,,,,,
49,R,A1,3,M18,17,12,R,A1,3,M18,17,12,157493.0,24901.0,1660.0,235.0,3118.0,358.0,3123.0,5917.0,12603.0,5269.0,10357.0,22162.0,22.0,3079.0,70310.0,115485.0,13105690.0,0.7332706850463195,63955,55.4,44704,6826,0,0,31998,31956,1493690,78.4,15.5,16.4,56259,19018,0.338044,37241,157493.0,27175.0,1975.0,30.0,1186.0,2330.0,13178.0,1.0,3394.0,341.0,23815.0,8414.0,3.0,442.0,133736.0,117480.0,14118960.0,0.7459379147009708,61507,52.4,49862,6111,30684,30823,0,0,1551775,78.2,15.9,16.0,49488,17496,0.35354,31992,12296,1361692,0.0090299421601948,43678.0,58740.0,0.7435818862785155,419.0,89787.0,0.0046665998418479,0.0022564250586687,0.0,0.0,56273,0.8128060318056418,11109,12996,13820,0.9403762662807524,157493,0.0027324464996594,1636,0.1786523845504244,0.0825179531788714,0.3489608506524891,,,,,,,,,
50,R,A1,3,M5,4,12,R,A1,3,M5,4,12,92744.0,18137.0,1962.0,4309.0,2239.0,188.0,2375.0,2307.0,9454.0,4131.0,135.0,2055.0,160.0,2102.0,46533.0,78958.0,8892631.0,0.8513542655050461,46661,59.1,26790,5507,0,0,23399,23262,1110535,70.1,3.1,3.1,41713,14661,0.351473,27052,92744.0,19873.0,1602.0,215.0,1579.0,5889.0,9822.0,0.0,2271.0,225.0,2115.0,120.0,47.0,431.0,101236.0,84197.0,9804777.0,0.9078430949711032,43630,51.8,35955,4612,21887,21743,0,0,1113964,70.0,3.0,2.8,36415,13331,0.366085,23084,7006,1157614,0.0060521037236937,32641.0,47785.0,0.6830804645809354,309.0,74303.0,0.0041586476992853,0.0019566031023564,0.0,0.0,48582,0.9690043082814744,1418,1663,2185,0.7610983981693363,92744,0.0016090748043685,516,0.2619145173811783,0.0179310790994565,0.061471925479614,,,,,,,,,
51,R,A1,3,M6,5,12,R,A1,3,M6,5,12,233793.0,77001.0,9865.0,21096.0,4578.0,768.0,4383.0,5098.0,16626.0,7814.0,295.0,3307.0,960.0,3866.0,115122.0,177491.0,18561507.0,0.7591801294307358,79235,44.6,87380,10876,0,0,39765,39470,1907325,78.8,8.4,8.9,70461,24637,0.349654,45824,233793.0,78584.0,3639.0,1051.0,8543.0,24043.0,17363.0,2.0,4354.0,399.0,3436.0,273.0,241.0,1453.0,331391.0,204021.0,21297783.0,0.8726565808214959,74720,36.6,119999,9302,37481,37239,0,0,1924925,78.2,7.1,7.6,61097,22142,0.362407,38955,41038,1898529,0.021615682457313,63316.0,82420.0,0.7682115991264257,702.0,124875.0,0.0056216216216216,0.0031837178062022,0.0,0.0,78633,0.9275056322910156,5786,6805,7673,0.8868760589078587,233793,0.0040562238607104,1317,0.1681679947645994,0.0291069450325715,0.1484997272231314,,,,,,,,,
52,R,A1,3,N17,16,13,R,A1,3,N17,16,13,171414.0,22176.0,1123.0,168.0,3604.0,437.0,4008.0,8565.0,16077.0,6721.0,13984.0,12613.0,15.0,3565.0,80909.0,143234.0,16304810.0,0.8356026928955628,92593,64.6,40476,10165,0,0,45765,46828,2105568,81.8,20.6,21.0,78864,24529,0.311029,54335,171414.0,24845.0,2571.0,51.0,931.0,2868.0,17164.0,2.0,4797.0,346.0,14645.0,9017.0,8.0,685.0,137489.0,147930.0,17959604.0,0.8629983548601631,91038,61.5,47804,9088,44662,46376,0,0,2227312,81.5,23.1,22.8,70332,22941,0.326182,47391,41381,1847807,0.022394654853023,59680.0,76966.0,0.7754073227139257,739.0,118203.0,0.0062519563801257,0.0030291948304157,0.0,0.0,77958,0.7663527515089554,19827,23337,24678,0.9456601021152444,171414,0.0029739708069096,2641,0.2273968287304421,0.1361440722461409,0.42949425795053,,,,,,,,,
53,R,A1,3,N18,17,13,R,A1,3,N18,17,13,135996.0,18935.0,1098.0,147.0,2882.0,381.0,3174.0,5834.0,12894.0,5365.0,10559.0,6491.0,15.0,2809.0,71069.0,117446.0,13364780.0,0.8635989293802759,74421,63.4,35055,7970,0,0,36855,37566,1685311,82.6,22.8,22.9,63491,19617,0.308973,43874,135996.0,20827.0,2240.0,14.0,871.0,2298.0,13210.0,0.0,3795.0,333.0,8437.0,6849.0,4.0,483.0,110138.0,121325.0,14674718.0,0.8921218271125622,73170,60.3,41080,7075,36254,36916,0,0,1785454,82.2,25.3,24.5,57275,18195,0.317678,39080,34189,1453389,0.0235236402642375,48842.0,62165.0,0.7856832622858522,592.0,95327.0,0.0062102027757088,0.0023807091488408,0.0,0.0,60874,0.7338283868167901,17789,20669,21959,0.9412541554715608,135996,0.002359481336743,2462,0.2238080531780346,0.1519824112473896,0.4710883190883191,,,,,,,,,
